comune,tipo_contratto,prezzo,locali,superficie,url_annuncio,data_scraping,zona,macroarea,prezzo_num,superficie_num,locali_num,prezzo_mq,valido
Roma,vendita,€ 275.000,3 locali,82 m²,https://www.immobiliare.it/annunci/128099750/,2026-06-09,centocelle,Semicentro,275000.0,82.0,3.0,3353.66,1
Roma,vendita,€ 299.000,3 locali,108 m²,https://www.immobiliare.it/annunci/129535502/,2026-06-09,centocelle,Semicentro,299000.0,108.0,3.0,2768.52,1
Roma,vendita,€ 125.000,3 locali,85 m²,https://www.immobiliare.it/annunci/121910862/,2026-06-09,centocelle,Semicentro,125000.0,85.0,3.0,1470.59,1
Roma,vendita,"da € 46.876,00",2 locali,41 m²,https://www.immobiliare.it/annunci/129588190/,2026-06-09,centocelle,Semicentro,46876.0,41.0,2.0,1143.32,0
Roma,vendita,€ 185.000,2 locali,65 m²,https://www.immobiliare.it/annunci/114177393/,2026-06-09,centocelle,Semicentro,185000.0,65.0,2.0,2846.15,1
Roma,vendita,"da € 48.676,00",2 locali,41 m²,https://www.immobiliare.it/annunci/129588192/,2026-06-09,centocelle,Semicentro,48676.0,41.0,2.0,1187.22,0
Roma,vendita,€ 149.000,2 locali,50 m²,https://www.immobiliare.it/annunci/125129143/,2026-06-09,centocelle,Semicentro,149000.0,50.0,2.0,2980.0,1
Roma,vendita,€ 119.000,,34 m²,https://www.immobiliare.it/annunci/127211783/,2026-06-09,centocelle,Semicentro,119000.0,34.0,,3500.0,1
Roma,vendita,"da € 57.451,00",3 locali,50 m²,https://www.immobiliare.it/annunci/129588158/,2026-06-09,centocelle,Semicentro,57451.0,50.0,3.0,1149.02,0
Roma,vendita,€ 170.000,2 locali,60 m²,https://www.immobiliare.it/annunci/127114623/,2026-06-09,centocelle,Semicentro,170000.0,60.0,2.0,2833.33,1
Roma,vendita,€ 310.000,3 locali,105 m²,https://www.immobiliare.it/annunci/113352641/,2026-06-09,centocelle,Semicentro,310000.0,105.0,3.0,2952.38,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/127861280/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,€ 119.000,,35 m²,https://www.immobiliare.it/annunci/127102823/,2026-06-09,centocelle,Semicentro,119000.0,35.0,,3400.0,1
Roma,vendita,€ 115.000,,37 m²,https://www.immobiliare.it/annunci/128592942/,2026-06-09,centocelle,Semicentro,115000.0,37.0,,3108.11,1
Roma,vendita,€ 309.000,3 locali,100 m²,https://www.immobiliare.it/annunci/124628351/,2026-06-09,centocelle,Semicentro,309000.0,100.0,3.0,3090.0,1
Roma,vendita,€ 209.000,3 locali,65 m²,https://www.immobiliare.it/annunci/129325248/,2026-06-09,centocelle,Semicentro,209000.0,65.0,3.0,3215.38,1
Roma,vendita,€ 210.000,3 locali,67 m²,https://www.immobiliare.it/annunci/125210511/,2026-06-09,centocelle,Semicentro,210000.0,67.0,3.0,3134.33,1
Roma,vendita,€ 189.000,2 locali,57 m²,https://www.immobiliare.it/annunci/125297483/,2026-06-09,centocelle,Semicentro,189000.0,57.0,2.0,3315.79,1
Roma,vendita,€ 220.000,2 locali,69 m²,https://www.immobiliare.it/annunci/126556369/,2026-06-09,centocelle,Semicentro,220000.0,69.0,2.0,3188.41,1
Roma,vendita,€ 149.000,,55 m²,https://www.immobiliare.it/annunci/126234977/,2026-06-09,centocelle,Semicentro,149000.0,55.0,,2709.09,1
Roma,vendita,€ 320.000,3 locali,107 m²,https://www.immobiliare.it/annunci/125858369/,2026-06-09,centocelle,Semicentro,320000.0,107.0,3.0,2990.65,1
Roma,vendita,"da € 278.973,00",4 locali,172 m²,https://www.immobiliare.it/annunci/129241644/,2026-06-09,centocelle,Semicentro,278973.0,172.0,4.0,1621.94,0
Roma,vendita,"da € 48.675,00",,41 m²,https://www.immobiliare.it/annunci/127330685/,2026-06-09,centocelle,Semicentro,48675.0,41.0,,1187.2,0
Roma,vendita,"da € 203.250,00",5 locali,127 m²,https://www.immobiliare.it/annunci/127948036/,2026-06-09,centocelle,Semicentro,203250.0,127.0,5.0,1600.39,0
Roma,vendita,"da € 278.973,00",4 locali,166 m²,https://www.immobiliare.it/annunci/129311154/,2026-06-09,centocelle,Semicentro,278973.0,166.0,4.0,1680.56,0
Roma,vendita,€ 169.000,2 locali,60 m²,https://www.immobiliare.it/annunci/107170175/,2026-06-09,centocelle,Semicentro,169000.0,60.0,2.0,2816.67,1
Roma,vendita,"da € 46.875,00",3 locali,41 m²,https://www.immobiliare.it/annunci/127736756/,2026-06-09,centocelle,Semicentro,46875.0,41.0,3.0,1143.29,0
Roma,vendita,€ 229.000,2 locali,60 m²,https://www.immobiliare.it/annunci/129505138/,2026-06-09,centocelle,Semicentro,229000.0,60.0,2.0,3816.67,1
Roma,vendita,€ 239.000,3 locali,96 m²,https://www.immobiliare.it/annunci/127149035/,2026-06-09,centocelle,Semicentro,239000.0,96.0,3.0,2489.58,1
Roma,vendita,€ 329.000,4 locali,106 m²,https://www.immobiliare.it/annunci/126073739/,2026-06-09,centocelle,Semicentro,329000.0,106.0,4.0,3103.77,1
Roma,vendita,€ 399.000,5 locali,145 m²,https://www.immobiliare.it/annunci/129043616/,2026-06-09,centocelle,Semicentro,399000.0,145.0,5.0,2751.72,1
Roma,vendita,€ 395.000,5 locali,148 m²,https://www.immobiliare.it/annunci/125044203/,2026-06-09,centocelle,Semicentro,395000.0,148.0,5.0,2668.92,1
Roma,vendita,"da € 46.875,00",3 locali,41 m²,https://www.immobiliare.it/annunci/127334687/,2026-06-09,centocelle,Semicentro,46875.0,41.0,3.0,1143.29,0
Roma,vendita,€ 219.000,3 locali,77 m²,https://www.immobiliare.it/annunci/126312137/,2026-06-09,centocelle,Semicentro,219000.0,77.0,3.0,2844.16,1
Roma,vendita,"da € 62.000,00",3 locali,50 m²,https://www.immobiliare.it/annunci/127331611/,2026-06-09,centocelle,Semicentro,62000.0,50.0,3.0,1240.0,0
Roma,vendita,"da € 47.000,00",2 locali,41 m²,https://www.immobiliare.it/annunci/127329809/,2026-06-09,centocelle,Semicentro,47000.0,41.0,2.0,1146.34,0
Roma,vendita,"da € 61.575,00",3 locali,50 m²,https://www.immobiliare.it/annunci/129309468/,2026-06-09,centocelle,Semicentro,61575.0,50.0,3.0,1231.5,0
Roma,vendita,"da € 46.875,00",2 locali,41 m²,https://www.immobiliare.it/annunci/129309550/,2026-06-09,centocelle,Semicentro,46875.0,41.0,2.0,1143.29,0
Roma,vendita,€ 140.000,,42 m²,https://www.immobiliare.it/annunci/127862278/,2026-06-09,centocelle,Semicentro,140000.0,42.0,,3333.33,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/127418553/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,"da € 57.450,00",3 locali,50 m²,https://www.immobiliare.it/annunci/127735294/,2026-06-09,centocelle,Semicentro,57450.0,50.0,3.0,1149.0,0
Roma,vendita,"da € 48.675,00",2 locali,41 m²,https://www.immobiliare.it/annunci/127735048/,2026-06-09,centocelle,Semicentro,48675.0,41.0,2.0,1187.2,0
Roma,vendita,"da € 61.575,00",3 locali,50 m²,https://www.immobiliare.it/annunci/127734694/,2026-06-09,centocelle,Semicentro,61575.0,50.0,3.0,1231.5,0
Roma,vendita,€ 189.000,2 locali,78 m²,https://www.immobiliare.it/annunci/118769331/,2026-06-09,centocelle,Semicentro,189000.0,78.0,2.0,2423.08,1
Roma,vendita,€ 203.250,4 locali,128 m²,https://www.immobiliare.it/annunci/128644816/,2026-06-09,centocelle,Semicentro,203250.0,128.0,4.0,1587.89,1
Roma,vendita,"da € 279.000,00",4 locali,166 m²,https://www.immobiliare.it/annunci/129007868/,2026-06-09,centocelle,Semicentro,279000.0,166.0,4.0,1680.72,0
Roma,vendita,€ 229.000,3 locali,90 m²,https://www.immobiliare.it/annunci/128637834/,2026-06-09,centocelle,Semicentro,229000.0,90.0,3.0,2544.44,1
Roma,vendita,€ 119.000,,34 m²,https://www.immobiliare.it/annunci/128170110/,2026-06-09,centocelle,Semicentro,119000.0,34.0,,3500.0,1
Roma,vendita,€ 119.000,,34 m²,https://www.immobiliare.it/annunci/126818597/,2026-06-09,centocelle,Semicentro,119000.0,34.0,,3500.0,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/127228891/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/127197559/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,€ 165.000,2 locali,85 m²,https://www.immobiliare.it/annunci/129377488/,2026-06-09,centocelle,Semicentro,165000.0,85.0,2.0,1941.18,1
Roma,vendita,€ 169.000,2 locali,45 m²,https://www.immobiliare.it/annunci/127837466/,2026-06-09,centocelle,Semicentro,169000.0,45.0,2.0,3755.56,1
Roma,vendita,"da € 61.575,00",4 locali,50 m²,https://www.immobiliare.it/annunci/127708238/,2026-06-09,centocelle,Semicentro,61575.0,50.0,4.0,1231.5,0
Roma,vendita,€ 225.000,2 locali,65 m²,https://www.immobiliare.it/annunci/126995179/,2026-06-09,centocelle,Semicentro,225000.0,65.0,2.0,3461.54,1
Roma,vendita,€ 119.000,,34 m²,https://www.immobiliare.it/annunci/128198900/,2026-06-09,centocelle,Semicentro,119000.0,34.0,,3500.0,1
Roma,vendita,"da € 46.875,00",2 locali,41 m²,https://www.immobiliare.it/annunci/127703480/,2026-06-09,centocelle,Semicentro,46875.0,41.0,2.0,1143.29,0
Roma,vendita,"da € 57.450,00",2 locali,50 m²,https://www.immobiliare.it/annunci/127702670/,2026-06-09,centocelle,Semicentro,57450.0,50.0,2.0,1149.0,0
Roma,vendita,€ 119.000,,34 m²,https://www.immobiliare.it/annunci/127009639/,2026-06-09,centocelle,Semicentro,119000.0,34.0,,3500.0,1
Roma,vendita,€ 210.000,2 locali,72 m²,https://www.immobiliare.it/annunci/125987817/,2026-06-09,centocelle,Semicentro,210000.0,72.0,2.0,2916.67,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/127196993/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,€ 165.000,2 locali,85 m²,https://www.immobiliare.it/annunci/129218496/,2026-06-09,centocelle,Semicentro,165000.0,85.0,2.0,1941.18,1
Roma,vendita,€ 57.450,2 locali,50 m²,https://www.immobiliare.it/annunci/127792844/,2026-06-09,centocelle,Semicentro,57450.0,50.0,2.0,1149.0,1
Roma,vendita,€ 115.000,,36 m²,https://www.immobiliare.it/annunci/128198908/,2026-06-09,centocelle,Semicentro,115000.0,36.0,,3194.44,1
Roma,vendita,"da € 48.675,00",3 locali,41 m²,https://www.immobiliare.it/annunci/127701866/,2026-06-09,centocelle,Semicentro,48675.0,41.0,3.0,1187.2,0
Roma,vendita,€ 46.875,2 locali,41 m²,https://www.immobiliare.it/annunci/127792710/,2026-06-09,centocelle,Semicentro,46875.0,41.0,2.0,1143.29,1
Roma,vendita,€ 209.000,3 locali,112 m²,https://www.immobiliare.it/annunci/128238450/,2026-06-09,centocelle,Semicentro,209000.0,112.0,3.0,1866.07,1
Roma,vendita,"da € 46.875,00",2 locali,41 m²,https://www.immobiliare.it/annunci/129182800/,2026-06-09,centocelle,Semicentro,46875.0,41.0,2.0,1143.29,0
Roma,vendita,€ 203.250,5+ locali,127 m²,https://www.immobiliare.it/annunci/128997944/,2026-06-09,centocelle,Semicentro,203250.0,127.0,5.0,1600.39,1
Roma,vendita,"da € 61.575,00",3 locali,50 m²,https://www.immobiliare.it/annunci/129630762/,2026-06-09,centocelle,Semicentro,61575.0,50.0,3.0,1231.5,0
Roma,vendita,€ 210.000,2 locali,70 m²,https://www.immobiliare.it/annunci/129612116/,2026-06-09,centocelle,Semicentro,210000.0,70.0,2.0,3000.0,1
Roma,vendita,€ 300.000,2 locali,70 m²,https://www.immobiliare.it/annunci/120711932/,2026-06-09,centocelle,Semicentro,300000.0,70.0,2.0,4285.71,1
Roma,vendita,€ 109.000,,30 m²,https://www.immobiliare.it/annunci/129316410/,2026-06-09,centocelle,Semicentro,109000.0,30.0,,3633.33,1
Roma,vendita,€ 270.000,3 locali,85 m²,https://www.immobiliare.it/annunci/127101155/,2026-06-09,centocelle,Semicentro,270000.0,85.0,3.0,3176.47,1
Roma,vendita,€ 79.000,,40 m²,https://www.immobiliare.it/annunci/122977650/,2026-06-09,centocelle,Semicentro,79000.0,40.0,,1975.0,1
Roma,vendita,€ 265.000,3 locali,94 m²,https://www.immobiliare.it/annunci/128948962/,2026-06-09,centocelle,Semicentro,265000.0,94.0,3.0,2819.15,1
Roma,vendita,€ 305.000,2 locali,58 m²,https://www.immobiliare.it/annunci/121813190/,2026-06-09,centocelle,Semicentro,305000.0,58.0,2.0,5258.62,1
Roma,vendita,€ 269.000,3 locali,99 m²,https://www.immobiliare.it/annunci/123304325/,2026-06-09,centocelle,Semicentro,269000.0,99.0,3.0,2717.17,1
Roma,vendita,€ 290.000,4 locali,84 m²,https://www.immobiliare.it/annunci/113910031/,2026-06-09,centocelle,Semicentro,290000.0,84.0,4.0,3452.38,1
Roma,vendita,€ 30.000,,236 m²,https://www.immobiliare.it/annunci/92902326/,2026-06-09,centocelle,Semicentro,30000.0,236.0,,127.12,0
Roma,vendita,€ 170.000,2 locali,69 m²,https://www.immobiliare.it/annunci/87578140/,2026-06-09,centocelle,Semicentro,170000.0,69.0,2.0,2463.77,1
Roma,vendita,€ 220.000,4 locali,70 m²,https://www.immobiliare.it/annunci/119973448/,2026-06-09,centocelle,Semicentro,220000.0,70.0,4.0,3142.86,1
Roma,affitto,€ 3.800/mese,3 locali,87 m²,https://www.immobiliare.it/annunci/128289524/,2026-06-09,centro-storico,Centro,3800.0,87.0,3.0,,1
Roma,affitto,€ 4.800/mese,4 locali,160 m²,https://www.immobiliare.it/annunci/129471734/,2026-06-09,centro-storico,Centro,4800.0,160.0,4.0,,1
Roma,affitto,€ 1.400/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/128375086/,2026-06-09,centro-storico,Centro,1400.0,60.0,2.0,,1
Roma,affitto,€ 5.000/mese,3 locali,169 m²,https://www.immobiliare.it/annunci/127546610/,2026-06-09,centro-storico,Centro,5000.0,169.0,3.0,,1
Roma,affitto,€ 1.900/mese,2 locali,40 m²,https://www.immobiliare.it/annunci/128463282/,2026-06-09,centro-storico,Centro,1900.0,40.0,2.0,,1
Roma,affitto,€ 3.500/mese,2 locali,62 m²,https://www.immobiliare.it/annunci/128927800/,2026-06-09,centro-storico,Centro,3500.0,62.0,2.0,,1
Roma,affitto,€ 12.000/mese,5+ locali,256 m²,https://www.immobiliare.it/annunci/129273772/,2026-06-09,centro-storico,Centro,12000.0,256.0,5.0,,1
Roma,affitto,"€ 1.500/mese€ 1.600(-6,3%)",2 locali,55 m²,https://www.immobiliare.it/annunci/128292912/,2026-06-09,centro-storico,Centro,1500.0,55.0,2.0,,1
Roma,affitto,€ 5.500/mese,4 locali,120 m²,https://www.immobiliare.it/annunci/127332985/,2026-06-09,centro-storico,Centro,5500.0,120.0,4.0,,1
Roma,affitto,€ 10.000/mese,5+ locali,320 m²,https://www.immobiliare.it/annunci/127114125/,2026-06-09,centro-storico,Centro,10000.0,320.0,5.0,,1
Roma,affitto,€ 10.000/mese,5 locali,316 m²,https://www.immobiliare.it/annunci/127709628/,2026-06-09,centro-storico,Centro,10000.0,316.0,5.0,,1
Roma,affitto,€ 2.500/mese,2 locali,85 m²,https://www.immobiliare.it/annunci/127219131/,2026-06-09,centro-storico,Centro,2500.0,85.0,2.0,,1
Roma,affitto,€ 17.500/mese,5+ locali,764 m²,https://www.immobiliare.it/annunci/127282155/,2026-06-09,centro-storico,Centro,17500.0,764.0,5.0,,1
Roma,affitto,€ 3.700/mese,4 locali,150 m²,https://www.immobiliare.it/annunci/129007520/,2026-06-09,centro-storico,Centro,3700.0,150.0,4.0,,1
Roma,affitto,€ 4.000/mese,5 locali,120 m²,https://www.immobiliare.it/annunci/126102377/,2026-06-09,centro-storico,Centro,4000.0,120.0,5.0,,1
Roma,affitto,€ 2.900/mese,4 locali,155 m²,https://www.immobiliare.it/annunci/129498034/,2026-06-09,centro-storico,Centro,2900.0,155.0,4.0,,1
Roma,affitto,Prezzo su richiesta,3 locali,129 m²,https://www.immobiliare.it/annunci/126994569/,2026-06-09,centro-storico,Centro,,129.0,3.0,,1
Roma,affitto,€ 2.700/mese,3 locali,102 m²,https://www.immobiliare.it/annunci/129316808/,2026-06-09,centro-storico,Centro,2700.0,102.0,3.0,,1
Roma,affitto,€ 10.500/mese,5+ locali,350 m²,https://www.immobiliare.it/annunci/127771146/,2026-06-09,centro-storico,Centro,10500.0,350.0,5.0,,1
Roma,affitto,"€ 3.600/mese€ 4.000(-10,0%)",5 locali,130 m²,https://www.immobiliare.it/annunci/129025310/,2026-06-09,centro-storico,Centro,3600.0,130.0,5.0,,1
Roma,affitto,€ 10.000/mese,5+ locali,381 m²,https://www.immobiliare.it/annunci/126986983/,2026-06-09,centro-storico,Centro,10000.0,381.0,5.0,,1
Roma,affitto,€ 1.700/mese,,50 m²,https://www.immobiliare.it/annunci/122138730/,2026-06-09,centro-storico,Centro,1700.0,50.0,,,1
Roma,affitto,€ 2.600/mese,5 locali,106 m²,https://www.immobiliare.it/annunci/126056595/,2026-06-09,centro-storico,Centro,2600.0,106.0,5.0,,1
Roma,affitto,€ 1.300/mese,,25 m²,https://www.immobiliare.it/annunci/129194342/,2026-06-09,centro-storico,Centro,1300.0,25.0,,,1
Roma,affitto,€ 3.000/mese,3 locali,129 m²,https://www.immobiliare.it/annunci/123655191/,2026-06-09,centro-storico,Centro,3000.0,129.0,3.0,,1
Roma,affitto,€ 3.600/mese,5 locali,124 m²,https://www.immobiliare.it/annunci/126896301/,2026-06-09,centro-storico,Centro,3600.0,124.0,5.0,,1
Roma,affitto,"€ 2.490/mese€ 2.700(-7,8%)",,49 m²,https://www.immobiliare.it/annunci/126469659/,2026-06-09,centro-storico,Centro,2490.0,49.0,,,1
Roma,affitto,€ 1.550/mese,,95 m²,https://www.immobiliare.it/annunci/129119824/,2026-06-09,centro-storico,Centro,1550.0,95.0,,,1
Roma,affitto,€ 1.960/mese,2 locali,62 m²,https://www.immobiliare.it/annunci/124706953/,2026-06-09,centro-storico,Centro,1960.0,62.0,2.0,,1
Roma,affitto,€ 1.850/mese,2 locali,75 m²,https://www.immobiliare.it/annunci/102056806/,2026-06-09,centro-storico,Centro,1850.0,75.0,2.0,,1
Roma,affitto,€ 12.000/mese,5+ locali,321 m²,https://www.immobiliare.it/annunci/113226837/,2026-06-09,centro-storico,Centro,12000.0,321.0,5.0,,1
Roma,affitto,€ 4.500/mese,5+ locali,185 m²,https://www.immobiliare.it/annunci/126585291/,2026-06-09,centro-storico,Centro,4500.0,185.0,5.0,,1
Roma,affitto,€ 1.700/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/97430940/,2026-06-09,centro-storico,Centro,1700.0,60.0,2.0,,1
Roma,affitto,€ 2.200/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/129715936/,2026-06-09,centro-storico,Centro,2200.0,60.0,2.0,,1
Roma,affitto,€ 2.200/mese,3 locali,99 m²,https://www.immobiliare.it/annunci/129032050/,2026-06-09,centro-storico,Centro,2200.0,99.0,3.0,,1
Roma,affitto,€ 1.900/mese,2 locali,50 m²,https://www.immobiliare.it/annunci/126223645/,2026-06-09,centro-storico,Centro,1900.0,50.0,2.0,,1
Roma,affitto,€ 13.000/mese,5+ locali,311 m²,https://www.immobiliare.it/annunci/96210446/,2026-06-09,centro-storico,Centro,13000.0,311.0,5.0,,1
Roma,affitto,€ 3.990/mese,4 locali,250 m²,https://www.immobiliare.it/annunci/129173494/,2026-06-09,centro-storico,Centro,3990.0,250.0,4.0,,1
Roma,affitto,€ 2.000/mese,3 locali,107 m²,https://www.immobiliare.it/annunci/126017887/,2026-06-09,centro-storico,Centro,2000.0,107.0,3.0,,1
Roma,affitto,€ 1.800/mese,2 locali,83 m²,https://www.immobiliare.it/annunci/128460420/,2026-06-09,centro-storico,Centro,1800.0,83.0,2.0,,1
Roma,affitto,€ 3.900/mese,4 locali,132 m²,https://www.immobiliare.it/annunci/121879762/,2026-06-09,centro-storico,Centro,3900.0,132.0,4.0,,1
Roma,affitto,€ 2.000/mese,2 locali,65 m²,https://www.immobiliare.it/annunci/117919887/,2026-06-09,centro-storico,Centro,2000.0,65.0,2.0,,1
Roma,affitto,"€ 1.450/mese€ 1.700(-14,7%)",2 locali,55 m²,https://www.immobiliare.it/annunci/127746866/,2026-06-09,centro-storico,Centro,1450.0,55.0,2.0,,1
Roma,affitto,€ 3.300/mese,4 locali,125 m²,https://www.immobiliare.it/annunci/129666640/,2026-06-09,centro-storico,Centro,3300.0,125.0,4.0,,1
Roma,affitto,€ 2.800/mese,2 locali,45 m²,https://www.immobiliare.it/annunci/115674251/,2026-06-09,centro-storico,Centro,2800.0,45.0,2.0,,1
Roma,affitto,€ 2.500/mese,2 locali,80 m²,https://www.immobiliare.it/annunci/54757192/,2026-06-09,centro-storico,Centro,2500.0,80.0,2.0,,1
Roma,affitto,€ 8.500/mese,5+ locali,190 m²,https://www.immobiliare.it/annunci/58356010/,2026-06-09,centro-storico,Centro,8500.0,190.0,5.0,,1
Roma,affitto,€ 6.500/mese,4 locali,110 m²,https://www.immobiliare.it/annunci/104633861/,2026-06-09,centro-storico,Centro,6500.0,110.0,4.0,,1
Roma,affitto,€ 6.500/mese,3 locali,110 m²,https://www.immobiliare.it/annunci/104633865/,2026-06-09,centro-storico,Centro,6500.0,110.0,3.0,,1
Roma,affitto,€ 2.350/mese,4 locali,130 m²,https://www.immobiliare.it/annunci/129054422/,2026-06-09,centro-storico,Centro,2350.0,130.0,4.0,,1
Roma,affitto,€ 3.800/mese,4 locali,186 m²,https://www.immobiliare.it/annunci/129233880/,2026-06-09,centro-storico,Centro,3800.0,186.0,4.0,,1
Roma,affitto,"€ 3.500/mese€ 3.700(-5,4%)",4 locali,150 m²,https://www.immobiliare.it/annunci/127946306/,2026-06-09,centro-storico,Centro,3500.0,150.0,4.0,,1
Roma,affitto,€ 2.700/mese,3 locali,95 m²,https://www.immobiliare.it/annunci/128131040/,2026-06-09,centro-storico,Centro,2700.0,95.0,3.0,,1
Roma,affitto,€ 3.200/mese,4 locali,142 m²,https://www.immobiliare.it/annunci/129365734/,2026-06-09,centro-storico,Centro,3200.0,142.0,4.0,,1
Roma,affitto,€ 3.000/mese,3 locali,125 m²,https://www.immobiliare.it/annunci/129206118/,2026-06-09,centro-storico,Centro,3000.0,125.0,3.0,,1
Roma,affitto,€ 1.500/mese,3 locali,87 m²,https://www.immobiliare.it/annunci/98546116/,2026-06-09,centro-storico,Centro,1500.0,87.0,3.0,,1
